status_id,lexical_richness,lexical_density,avg_word_length,flesch_reading_ease,length_of_line,compound_sentiment,positive_sentiment,negative_sentiment,num_hyperbolic_words,avg_sentence_length,clickbait_words_count,starts_with_number,starts_with_adverb,count_adverbs,count_adjectives,count_superlatives,count_uppercase,count_verbs,count_nouns,count_pronouns,count_prepositions,count_interjections,formality_measure,positive_sentiment_words,negative_sentiment_words
10643211755_10101847035448042,1.0,1.0,4.6923076923076925,83.66,73,-0.2912,0.0,0.154,0,73.0,0,0,0,3,1,0,0,2,6,1,1,0,50.05555555555556,1.0,0.0
10643211755_10101847000987102,1.0,1.0,6.555555555555555,62.34,67,-0.3182,0.0,0.223,0,67.0,0,0,0,0,0,0,0,1,8,1,0,0,50.214285714285715,0.0,1.0
10643211755_10152665782829922,1.0,1.0,4.888888888888889,87.72,52,-0.1027,0.0,0.149,0,52.0,0,0,0,0,2,0,0,0,7,0,0,0,50.40909090909091,0.0,1.0
10643211755_10152665578879922,1.0,1.0,7.125,29.52,64,-0.4215,0.0,0.286,0,64.0,0,0,0,1,1,0,0,0,6,0,0,0,50.3,0.0,1.0
10643211755_10152665481529922,1.0,1.0,4.75,101.59,68,0.0516,0.155,0.141,0,68.0,0,0,0,0,0,0,0,2,8,0,0,0,50.19444444444444,1.0,1.0
10643211755_10102075910560400,1.0,1.0,6.222222222222222,45.42,64,0.0,0.0,0.0,0,64.0,0,0,0,0,1,0,0,0,7,0,1,0,50.45,0.0,0.0
10643211755_10102075871962750,1.0,1.0,5.666666666666667,65.39,79,0.0516,0.178,0.164,0,39.0,0,0,0,0,0,0,0,1,9,0,2,0,50.333333333333336,1.0,1.0
10643211755_10152665339304922,1.0,1.0,6.111111111111111,70.8,63,-0.34,0.0,0.231,0,63.0,0,0,0,0,0,0,0,0,8,0,1,0,50.40909090909091,0.0,1.0
10643211755_10152665190784922,1.0,1.0,7.571428571428571,55.91,59,-0.5267,0.0,0.362,0,59.0,0,0,0,0,1,0,0,4,2,0,0,0,49.964285714285715,0.0,1.0
10643211755_10152665064944922,1.0,1.0,7.666666666666667,56.93,51,0.765,0.623,0.0,0,51.0,0,0,0,0,1,0,0,1,3,0,0,0,50.25,2.0,0.0
10643211755_10152664779219922,1.0,1.0,4.8,78.25,57,0.7717,0.489,0.0,0,57.0,0,0,0,0,0,0,0,2,7,1,1,0,50.14705882352941,2.0,0.0
10643211755_10152664643004922,1.0,1.0,4.083333333333333,84.68,60,0.6003,0.262,0.0,0,60.0,0,0,0,0,0,0,0,1,8,0,1,0,50.30769230769231,1.0,0.0
10643211755_10152664510064922,1.0,1.0,6.714285714285714,13.61,53,-0.34,0.0,0.286,0,53.0,0,0,0,0,0,0,0,1,6,0,0,0,50.3125,0.0,1.0
10643211755_10152664375904922,1.0,1.0,6.5,37.98,59,-0.4019,0.282,0.336,0,59.0,0,0,0,1,1,0,0,0,6,0,0,0,50.333333333333336,2.0,1.0
10643211755_10152664142969922,1.0,1.0,4.2,103.62,51,0.3612,0.238,0.0,0,51.0,0,1,0,1,0,0,0,0,6,1,1,0,50.208333333333336,1.0,0.0
10643211755_10152663966524922,1.0,1.0,6.0,53.88,62,0.0,0.0,0.0,0,62.0,0,0,0,0,0,0,0,2,6,0,0,0,50.142857142857146,0.0,0.0
10643211755_10152663830909922,1.0,1.0,6.0,52.87,69,0.3818,0.224,0.0,0,69.0,0,0,0,0,0,0,0,0,9,0,0,0,50.357142857142854,1.0,0.0
